FolderName,FileName,AvgHammingDissimilarity
n000354,0143_03.jpg,0.4392730496453901
n000654,0238_01.jpg,0.4391801075268817
n000836,0324_01.jpg,0.43901909722222227
n000410,0017_01.jpg,0.4389880952380953
n000041,0244_02.jpg,0.4389880952380952
n000928,0298_01.jpg,0.4388020833333334
n000083,0184_03.jpg,0.4388020833333333
n000059,0081_02.jpg,0.4385850694444445
n000998,0165_01.jpg,0.4383928571428572
n000308,0239_01.jpg,0.43792517006802734
n000950,0163_01.jpg,0.4377125850340138
n000775,0131_03.jpg,0.43749999999999994
n000410,0124_01.jpg,0.43728741496598644
n000308,0282_01.jpg,0.43707482993197283
n000527,0025_01.jpg,0.43707482993197283
n000231,0170_02.jpg,0.4370748299319727
n000072,0080_01.jpg,0.4367732558139533
n000232,0007_03.jpg,0.4366496598639456
n000232,0158_01.jpg,0.43664965986394555
n000188,0450_02.jpg,0.4366496598639455
n000654,0315_02.jpg,0.4364919354838711
n000157,0389_01.jpg,0.43643707482993205
n000408,0217_03.jpg,0.43622448979591844
n001156,0070_01.jpg,0.435763888888889
n000928,0443_01.jpg,0.43554687499999994
n000493,0314_01.jpg,0.435374149659864
n000493,0205_01.jpg,0.43537414965986376
n000493,0237_01.jpg,0.43537414965986376
n000072,0288_01.jpg,0.4353197674418603
n000774,0683_01.jpg,0.43511284722222215
n000052,0176_01.jpg,0.4348958333333333
n001059,0239_01.jpg,0.4345238095238094
n000489,0038_02.jpg,0.4344618055555555
n000410,0055_01.jpg,0.4343112244897959
n000277,0233_02.jpg,0.4342447916666667
n000184,0019_03.jpg,0.43402777777777773
n000359,0546_01.jpg,0.4338860544217686
n000178,0143_01.jpg,0.43384009009008995
n000312,0254_01.jpg,0.4337322695035461
n000785,0589_01.jpg,0.433673469387755
n000486,0017_01.jpg,0.4335585585585585
n000196,0169_01.jpg,0.43346088435374147
n000280,0208_06.jpg,0.43346088435374147
n001174,0149_04.jpg,0.43297101449275366
n000774,0161_05.jpg,0.43250868055555564
n000390,0200_01.jpg,0.4325
n000018,0203_01.jpg,0.4323979591836735
n000293,0031_04.jpg,0.43239795918367346
n000480,0346_03.jpg,0.4322916666666666
n000027,0379_01.jpg,0.43197278911564635
n000654,0367_01.jpg,0.43178763440860224
n000436,0143_02.jpg,0.43158783783783794
n000273,0229_03.jpg,0.43138586956521746
n001174,0043_01.jpg,0.43138586956521746
n000950,0257_01.jpg,0.4313350340136055
n000044,0348_01.jpg,0.43133503401360546
n000086,0160_01.jpg,0.43133503401360535
n000093,0131_01.jpg,0.4312943262411349
n000225,0473_05.jpg,0.4311224489795918
n000193,0253_01.jpg,0.4309098639455783
n000035,0037_02.jpg,0.43090986394557823
n000277,0136_02.jpg,0.4305555555555554
n000082,0576_02.jpg,0.430484693877551
n000371,0101_04.jpg,0.4304078014184398
n000998,0294_01.jpg,0.43005952380952384
n000435,0375_01.jpg,0.42990451388888884
n000659,0271_01.jpg,0.42957427536231885
n000998,0235_01.jpg,0.4294642857142857
n000196,0134_01.jpg,0.42920918367346933
n000423,0027_04.jpg,0.4290364583333333
n000112,0153_01.jpg,0.42899659863945566
n000115,0247_01.jpg,0.42886178861788626
n001156,0232_02.jpg,0.4286024305555555
n000355,0070_01.jpg,0.42835884353741494
n000355,0180_01.jpg,0.42835884353741494
n001211,0117_02.jpg,0.4283588435374149
n000414,0044_03.jpg,0.4279336734693877
n000177,0008_01.jpg,0.4279336734693876
n001277,0523_01.jpg,0.42772108843537404
n000998,0005_01.jpg,0.4276785714285713
n000117,0621_02.jpg,0.4275173611111111
n000045,0256_01.jpg,0.42751736111111094
n000448,0263_01.jpg,0.42730034722222215
n000232,0037_02.jpg,0.4272959183673469
n000290,0264_02.jpg,0.4272959183673468
n000040,0283_01.jpg,0.42708333333333337
n000928,0082_04.jpg,0.4270833333333333
n000265,0588_01.jpg,0.42708333333333326
n001277,0241_05.jpg,0.4268707482993198
n000095,0250_01.jpg,0.42671130952380965
n000229,0213_01.jpg,0.4264455782312925
n000775,0140_02.jpg,0.4264455782312925
n000290,0093_06.jpg,0.42602040816326525
n000350,0253_02.jpg,0.4259982638888889
n000654,0114_02.jpg,0.42573924731182794
n000334,0477_01.jpg,0.42559523809523814
n000474,0141_01.jpg,0.42559523809523797
n000178,0246_01.jpg,0.42539414414414417
n000203,0439_05.jpg,0.4253826530612246
n000015,0045_02.jpg,0.42538265306122447
n000052,0037_01.jpg,0.42534722222222227
n000312,0042_02.jpg,0.42531028368794316
n000118,0112_01.jpg,0.4251700680272109
n000093,0118_01.jpg,0.4250886524822694
n000163,0060_02.jpg,0.42495748299319724
n000244,0008_02.jpg,0.42495748299319713
n001277,0113_01.jpg,0.4247448979591835
n000249,0367_02.jpg,0.42453231292517
n000355,0308_01.jpg,0.42453231292517
n000493,0022_01.jpg,0.42431972789115646
n000232,0282_01.jpg,0.4243197278911564
n000289,0274_01.jpg,0.4243197278911564
n000334,0445_01.jpg,0.4243197278911564
n000237,0069_02.jpg,0.42430555555555555
n000277,0255_02.jpg,0.42426215277777785
n000259,0429_01.jpg,0.4241071428571429
n000290,0143_04.jpg,0.42389455782312907
n000356,0262_01.jpg,0.423828125
n000180,0416_01.jpg,0.42346938775510207
n000354,0431_02.jpg,0.42331560283687963
n000084,0420_01.jpg,0.4232568027210884
n000189,0129_06.jpg,0.4228316326530613
n000037,0009_02.jpg,0.42261904761904767
n000485,0128_01.jpg,0.42240646258503395
n000069,0317_04.jpg,0.4217687074829932
n000335,0177_01.jpg,0.4215561224489795
n000412,0151_02.jpg,0.42113095238095233
n001277,0066_01.jpg,0.4209183673469388
n000775,0495_02.jpg,0.42049319727891143
n000433,0187_01.jpg,0.4202127659574467
n000394,0310_01.jpg,0.41992187500000006
n000097,0438_03.jpg,0.419921875
n000364,0321_01.jpg,0.41985544217687076
n000109,0436_01.jpg,0.41985544217687065
n000193,0208_05.jpg,0.4190051020408164
n000165,0234_02.jpg,0.41879251700680276
n000232,0275_01.jpg,0.4187925170068027
n000493,0095_01.jpg,0.41879251700680264
n000003,0038_01.jpg,0.4185799319727891
n000093,0150_01.jpg,0.4184397163120567
n000352,0176_02.jpg,0.4183673469387754
n000390,0456_01.jpg,0.41833333333333333
n000169,0307_02.jpg,0.4177295918367347
n000325,0073_02.jpg,0.41767473118279574
n000143,0634_01.jpg,0.4175531914893617
n000383,0360_01.jpg,0.4175170068027213
n001256,0269_01.jpg,0.4175170068027211
n000271,0403_01.jpg,0.41734601449275355
n000335,0313_01.jpg,0.4173044217687076
n000025,0100_02.jpg,0.4173044217687075
n000221,0095_02.jpg,0.4173044217687075
n000107,0290_01.jpg,0.4171195652173913
n001127,0074_02.jpg,0.41666666666666674
n000196,0174_01.jpg,0.41645408163265313
n000654,0209_01.jpg,0.4163306451612903
n000100,0420_01.jpg,0.4162414965986394
n000425,0075_01.jpg,0.4162414965986394
n000091,0233_05.jpg,0.41624149659863935
n000053,0113_02.jpg,0.4160289115646258
n000484,0045_01.jpg,0.41602891156462574
n000268,0326_02.jpg,0.416015625
n000271,0008_02.jpg,0.4159873188405797
n000232,0104_02.jpg,0.4158163265306123
n000410,0214_01.jpg,0.4156037414965987
n000439,0193_02.jpg,0.41557017543859653
n000439,0415_02.jpg,0.41557017543859653
n001174,0413_01.jpg,0.4155344202898551
n000836,0060_02.jpg,0.4153645833333335
n001125,0281_01.jpg,0.41536458333333337
n000308,0152_01.jpg,0.4149659863945578
n000493,0013_01.jpg,0.41496598639455773
n000211,0015_02.jpg,0.4147534013605442
n000066,0274_01.jpg,0.41475340136054417
n000190,0165_01.jpg,0.4144965277777777
n000046,0384_01.jpg,0.41411564625850344
n001125,0198_01.jpg,0.4140625000000001
n000093,0122_01.jpg,0.4140070921985818
n000493,0037_01.jpg,0.4136904761904762
n000950,0122_01.jpg,0.4134778911564628
n000197,0270_01.jpg,0.4134778911564626
n000493,0341_01.jpg,0.41326530612244883
n000093,0203_03.jpg,0.41312056737588654
n000093,0160_03.jpg,0.41312056737588654
n000093,0113_01.jpg,0.4131205673758865
n001125,0077_01.jpg,0.4130859375
n000343,0251_01.jpg,0.41284013605442166
n000312,0228_03.jpg,0.4124556737588651
n000296,0411_01.jpg,0.41241496598639465
